Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-07-31 22:00:00,Armenia,Armenia,AM,221.59,299.88,40.11,13.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-07-31 23:00:00,Armenia,Armenia,AM,225.89,305.13,38.95,10.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 00:00:00,Armenia,Armenia,AM,222.79,301.0,39.79,9.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 01:00:00,Armenia,Armenia,AM,220.33,298.33,40.45,11.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 02:00:00,Armenia,Armenia,AM,230.18,310.89,37.79,9.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 03:00:00,Armenia,Armenia,AM,204.23,279.18,44.8,19.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 04:00:00,Armenia,Armenia,AM,166.97,233.95,54.87,32.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 05:00:00,Armenia,Armenia,AM,162.19,228.82,56.17,34.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 06:00:00,Armenia,Armenia,AM,157.97,223.55,57.3,36.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 07:00:00,Armenia,Armenia,AM,151.25,215.57,59.12,39.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 08:00:00,Armenia,Armenia,AM,148.17,211.62,59.95,40.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 09:00:00,Armenia,Armenia,AM,150.29,214.28,59.38,40.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 10:00:00,Armenia,Armenia,AM,156.09,221.21,57.81,38.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 11:00:00,Armenia,Armenia,AM,159.16,224.94,56.98,36.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 12:00:00,Armenia,Armenia,AM,163.77,230.65,55.74,35.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 13:00:00,Armenia,Armenia,AM,167.29,234.86,54.79,33.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 14:00:00,Armenia,Armenia,AM,170.14,237.77,54.02,32.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 15:00:00,Armenia,Armenia,AM,190.36,261.51,48.55,26.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 16:00:00,Armenia,Armenia,AM,199.17,272.35,46.17,23.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 17:00:00,Armenia,Armenia,AM,188.18,258.5,49.14,26.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 18:00:00,Armenia,Armenia,AM,196.8,268.98,46.81,22.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 19:00:00,Armenia,Armenia,AM,199.57,272.38,46.06,21.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 20:00:00,Armenia,Armenia,AM,203.09,276.58,45.11,18.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 21:00:00,Armenia,Armenia,AM,210.42,285.67,43.13,15.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 22:00:00,Armenia,Armenia,AM,214.65,290.9,41.99,13.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-01 23:00:00,Armenia,Armenia,AM,220.11,297.6,40.51,10.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 00:00:00,Armenia,Armenia,AM,222.28,300.31,39.93,9.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 01:00:00,Armenia,Armenia,AM,219.82,297.63,40.59,11.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 02:00:00,Armenia,Armenia,AM,226.75,306.84,38.72,10.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 03:00:00,Armenia,Armenia,AM,203.77,278.54,44.93,19.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 04:00:00,Armenia,Armenia,AM,166.57,233.58,54.98,32.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 05:00:00,Armenia,Armenia,AM,163.71,230.55,55.75,34.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 06:00:00,Armenia,Armenia,AM,156.35,221.56,57.74,36.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 07:00:00,Armenia,Armenia,AM,150.35,214.48,59.36,39.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 08:00:00,Armenia,Armenia,AM,146.03,208.95,60.53,41.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 09:00:00,Armenia,Armenia,AM,149.92,213.78,59.48,40.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 10:00:00,Armenia,Armenia,AM,154.76,219.48,58.17,38.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 11:00:00,Armenia,Armenia,AM,157.58,222.87,57.41,36.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 12:00:00,Armenia,Armenia,AM,168.46,235.99,54.47,32.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 13:00:00,Armenia,Armenia,AM,169.14,236.66,54.29,32.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 14:00:00,Armenia,Armenia,AM,178.32,247.8,51.81,31.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 15:00:00,Armenia,Armenia,AM,186.28,256.49,49.65,27.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 16:00:00,Armenia,Armenia,AM,196.21,268.73,46.97,24.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 17:00:00,Armenia,Armenia,AM,187.47,257.6,49.33,26.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 18:00:00,Armenia,Armenia,AM,194.93,266.58,47.32,22.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 19:00:00,Armenia,Armenia,AM,197.07,269.19,46.74,21.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 20:00:00,Armenia,Armenia,AM,194.16,265.4,47.52,21.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 21:00:00,Armenia,Armenia,AM,204.06,277.64,44.85,16.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 22:00:00,Armenia,Armenia,AM,207.97,282.47,43.79,14.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-02 23:00:00,Armenia,Armenia,AM,211.27,286.49,42.9,12.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 00:00:00,Armenia,Armenia,AM,213.54,289.28,42.29,11.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 01:00:00,Armenia,Armenia,AM,216.54,293.34,41.47,11.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 02:00:00,Armenia,Armenia,AM,224.58,303.52,39.3,7.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 03:00:00,Armenia,Armenia,AM,194.91,267.5,47.32,19.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 04:00:00,Armenia,Armenia,AM,150.57,213.46,59.3,35.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 05:00:00,Armenia,Armenia,AM,148.04,210.91,59.99,37.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 06:00:00,Armenia,Armenia,AM,144.76,206.99,60.88,39.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 07:00:00,Armenia,Armenia,AM,139.61,201.03,62.27,41.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 08:00:00,Armenia,Armenia,AM,138.16,199.04,62.66,42.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 09:00:00,Armenia,Armenia,AM,142.18,204.09,61.57,42.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 10:00:00,Armenia,Armenia,AM,146.23,208.8,60.48,40.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 11:00:00,Armenia,Armenia,AM,149.64,212.81,59.56,37.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 12:00:00,Armenia,Armenia,AM,162.08,227.66,56.2,33.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 13:00:00,Armenia,Armenia,AM,163.37,229.34,55.85,32.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 14:00:00,Armenia,Armenia,AM,174.56,242.69,52.82,29.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 15:00:00,Armenia,Armenia,AM,184.25,253.59,50.2,26.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 16:00:00,Armenia,Armenia,AM,190.5,261.24,48.51,24.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 17:00:00,Armenia,Armenia,AM,181.98,250.53,50.82,26.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 18:00:00,Armenia,Armenia,AM,185.79,255.04,49.79,25.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 19:00:00,Armenia,Armenia,AM,185.36,254.46,49.9,24.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 20:00:00,Armenia,Armenia,AM,194.41,265.65,47.46,20.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 21:00:00,Armenia,Armenia,AM,206.82,281.03,44.1,15.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 22:00:00,Armenia,Armenia,AM,210.55,285.63,43.09,13.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-03 23:00:00,Armenia,Armenia,AM,212.14,287.44,42.67,11.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 00:00:00,Armenia,Armenia,AM,215.22,291.25,41.83,10.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 01:00:00,Armenia,Armenia,AM,221.24,299.03,40.21,7.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 02:00:00,Armenia,Armenia,AM,221.91,300.33,40.02,7.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 03:00:00,Armenia,Armenia,AM,199.49,273.0,46.08,16.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 04:00:00,Armenia,Armenia,AM,151.91,215.19,58.94,34.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 05:00:00,Armenia,Armenia,AM,151.25,214.99,59.12,35.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 06:00:00,Armenia,Armenia,AM,151.01,214.89,59.19,36.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 07:00:00,Armenia,Armenia,AM,142.29,204.42,61.54,40.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 08:00:00,Armenia,Armenia,AM,136.57,196.65,63.09,42.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 09:00:00,Armenia,Armenia,AM,135.79,195.71,63.3,43.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 10:00:00,Armenia,Armenia,AM,143.03,204.89,61.34,40.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 11:00:00,Armenia,Armenia,AM,148.92,212.27,59.75,37.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 12:00:00,Armenia,Armenia,AM,153.47,217.72,58.52,35.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 13:00:00,Armenia,Armenia,AM,162.18,228.57,56.17,32.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 14:00:00,Armenia,Armenia,AM,161.85,228.08,56.26,34.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 15:00:00,Armenia,Armenia,AM,180.25,248.81,51.28,28.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 16:00:00,Armenia,Armenia,AM,188.18,258.36,49.14,25.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 17:00:00,Armenia,Armenia,AM,179.83,247.82,51.4,27.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 18:00:00,Armenia,Armenia,AM,185.42,254.48,49.89,24.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 19:00:00,Armenia,Armenia,AM,185.58,254.64,49.84,24.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 20:00:00,Armenia,Armenia,AM,201.43,274.48,45.56,18.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 21:00:00,Armenia,Armenia,AM,206.68,280.93,44.14,16.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 22:00:00,Armenia,Armenia,AM,210.91,286.15,43.0,13.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-04 23:00:00,Armenia,Armenia,AM,214.15,290.07,42.12,11.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 00:00:00,Armenia,Armenia,AM,220.35,297.81,40.45,9.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 01:00:00,Armenia,Armenia,AM,227.68,307.25,38.46,7.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 02:00:00,Armenia,Armenia,AM,232.83,314.24,37.07,6.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 03:00:00,Armenia,Armenia,AM,204.12,279.36,44.83,17.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 04:00:00,Armenia,Armenia,AM,165.13,231.93,55.37,33.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 05:00:00,Armenia,Armenia,AM,167.81,235.77,54.65,33.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 06:00:00,Armenia,Armenia,AM,158.95,225.04,57.04,36.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 07:00:00,Armenia,Armenia,AM,151.11,215.59,59.16,39.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 08:00:00,Armenia,Armenia,AM,143.69,205.66,61.17,42.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 09:00:00,Armenia,Armenia,AM,144.25,206.35,61.01,41.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 10:00:00,Armenia,Armenia,AM,156.38,221.6,57.74,38.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 11:00:00,Armenia,Armenia,AM,162.27,228.89,56.14,35.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 12:00:00,Armenia,Armenia,AM,169.42,237.6,54.21,33.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 13:00:00,Armenia,Armenia,AM,171.92,240.71,53.54,33.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 14:00:00,Armenia,Armenia,AM,166.61,233.66,54.97,33.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 15:00:00,Armenia,Armenia,AM,194.19,266.47,47.52,26.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 16:00:00,Armenia,Armenia,AM,202.5,276.52,45.27,22.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 17:00:00,Armenia,Armenia,AM,183.09,252.0,50.52,27.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 18:00:00,Armenia,Armenia,AM,193.04,264.23,47.83,23.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 19:00:00,Armenia,Armenia,AM,195.82,267.63,47.08,22.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 20:00:00,Armenia,Armenia,AM,200.48,273.29,45.82,19.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 21:00:00,Armenia,Armenia,AM,205.95,280.0,44.34,16.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 22:00:00,Armenia,Armenia,AM,210.43,285.56,43.13,14.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-05 23:00:00,Armenia,Armenia,AM,213.9,289.75,42.19,11.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 00:00:00,Armenia,Armenia,AM,219.84,297.17,40.59,9.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 01:00:00,Armenia,Armenia,AM,227.24,306.69,38.58,7.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 02:00:00,Armenia,Armenia,AM,232.49,313.8,37.16,6.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 03:00:00,Armenia,Armenia,AM,212.13,288.73,42.67,14.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 04:00:00,Armenia,Armenia,AM,161.62,227.44,56.32,33.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 05:00:00,Armenia,Armenia,AM,161.5,227.9,56.35,34.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 06:00:00,Armenia,Armenia,AM,158.23,224.0,57.24,36.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 07:00:00,Armenia,Armenia,AM,150.35,214.51,59.36,39.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 08:00:00,Armenia,Armenia,AM,141.34,202.74,61.8,42.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 09:00:00,Armenia,Armenia,AM,144.45,206.65,60.96,41.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 10:00:00,Armenia,Armenia,AM,156.43,221.66,57.72,38.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 11:00:00,Armenia,Armenia,AM,162.56,229.31,56.06,35.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 12:00:00,Armenia,Armenia,AM,169.01,237.18,54.32,33.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 13:00:00,Armenia,Armenia,AM,174.38,243.8,52.87,32.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 14:00:00,Armenia,Armenia,AM,169.15,236.9,54.28,33.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 15:00:00,Armenia,Armenia,AM,189.67,260.88,48.74,27.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 16:00:00,Armenia,Armenia,AM,195.62,267.85,47.13,24.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 17:00:00,Armenia,Armenia,AM,185.09,254.49,49.98,26.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 18:00:00,Armenia,Armenia,AM,191.54,262.34,48.23,24.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 19:00:00,Armenia,Armenia,AM,195.31,267.0,47.21,22.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 20:00:00,Armenia,Armenia,AM,200.3,273.08,45.86,19.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 21:00:00,Armenia,Armenia,AM,205.65,279.63,44.42,16.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 22:00:00,Armenia,Armenia,AM,211.16,286.46,42.93,13.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-06 23:00:00,Armenia,Armenia,AM,213.82,289.64,42.21,11.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-07 00:00:00,Armenia,Armenia,AM,216.99,293.64,41.35,10.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-07 01:00:00,Armenia,Armenia,AM,225.37,304.38,39.09,8.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-07 02:00:00,Armenia,Armenia,AM,231.3,312.34,37.49,7.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-08-07 03:00:00,Armenia,Armenia,AM,209.33,285.49,43.42,15.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
